Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
cuffed pants,,,Purple,No,1100,275,51,Purple,Pink,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Elegant,everyday,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideSusomise1,149,9263,FJhjZmdbL3vDw48fH
cuffed pants,,,Brown,No,1100,275,51,Brown,Beige,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Elegant,everyday,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideSusomise0,149,3353,3LaTyaJxffCQu8SAt
culottes,,,White,No,700,175,51,White,White,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday; comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHotCulotte1,369,6842,x9PFQGeAAT5iNmgjj
culottes,,,Pink,No,700,175,51,Pink,Pink,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Winter,Free,Cute,Simple,everyday; comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHotCulotte2,369,8864,GEG3RYzADsSxdt38c
culottes,,,Green,No,700,175,51,Green,Green,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday; comfy; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsHotCulotte3,369,8865,SQWJ8DzsM6ry2kTeg
culottes,,,Light blue,No,700,175,51,Aqua,Aqua,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Cute,Simple,everyday; comfy; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsHotCulotte0,369,4444,RgAErh45t95DZ8Nn4
cut-pleather skirt,,,White,No,1100,275,51,White,White,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Winter,All Year,Womanly,Simple,Elegant,everyday; formal,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongCutleather3,884,10214,fAuc7GZHMFQTx4CFc
cut-pleather skirt,,,Pink,No,1100,275,51,Pink,Pink,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Winter,NA,Womanly,Simple,Elegant,everyday; formal,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongCutleather1,884,10212,4yn6GrC7rawbQjqfK
cut-pleather skirt,,,Brown,No,1100,275,51,Orange,Orange,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Winter,Winter,Womanly,Simple,Elegant,everyday; formal,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongCutleather0,884,5810,8r7m68QdwqXr8epLs
cut-pleather skirt,,,Navy blue,No,1100,275,51,Blue,Blue,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Winter,NA,Womanly,Simple,Elegant,everyday; formal,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongCutleather2,884,10213,o9gdhykGrGLeE45fn
cycling shorts,,,Black & red,No,700,175,51,White,Red,1x1,630,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCycle2,419,11301,52MTmeEAG46xvAb9s
cycling shorts,,,Black & blue,No,700,175,51,White,Blue,1x1,630,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCycle1,419,11300,9vh2QAKuomxh5Kbta
cycling shorts,,,Blue & red,No,700,175,51,Black,Red,1x1,630,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCycle0,419,4514,ef7kY3mvZ7Xk5jPWa
cycling shorts,,,Purple & pink,No,700,175,51,Black,Pink,1x1,630,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCycle7,419,11306,oYfNtrQiHbFMhT92j
cycling shorts,,,Orange & red,No,700,175,51,Black,Orange,1x1,630,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,5,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCycle5,419,11304,FoKGJ4QjcBpwydgyG
cycling shorts,,,Black & yellow,No,700,175,51,Black,Yellow,1x1,630,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,6,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCycle3,419,11302,MFtRt3sF9Z7dEr7aN
cycling shorts,,,Red & green,No,700,175,51,Black,Green,1x1,630,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,7,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCycle4,419,11303,bguvHHqsen4aQwRny
cycling shorts,,,Green & purple,No,700,175,51,Black,Purple,1x1,630,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Active,Active,outdoorsy; sporty,8,No,For sale,1.0.0,Yes,BottomsTexPantsNormalCycle6,419,11305,vrogRCEDBGCmNmfdc
dance warm-up pants,,,White,No,1560,390,51,White,Yellow,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Cool,sporty; theatrical,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideCool1,690,11395,2QxKM3mAxYXq5qskp
dance warm-up pants,,,Black,No,1560,390,51,Black,Yellow,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Active,Cool,sporty; theatrical,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideCool0,690,5341,ZTZwYwqz2n9qW53Mi
dance warm-up pants,,,Red,No,1560,390,51,Red,Yellow,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Cool,sporty; theatrical,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideCool3,690,11397,fiwEXBH5Y8oqgaDJ5
dance warm-up pants,,,Purple,No,1560,390,51,Purple,Yellow,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Cool,sporty; theatrical,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideCool2,690,11396,q55f5tgKiTLQvpmJf
denim cutoffs,,,Blue,No,1120,280,51,Blue,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHotDenim0,283,4274,Kv8PYshxcyKKdmyhX
denim cutoffs,,,White,No,1120,280,51,White,White,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Winter,Free,Simple,Simple,everyday; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHotDenim3,283,11439,THnK5A7xGdsBLo8Pp
denim cutoffs,,,Black,No,1120,280,51,Black,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Simple,Simple,everyday; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsHotDenim4,283,11440,SzPQyd6uxYRKWW8kY
denim cutoffs,,,Light blue,No,1120,280,51,Aqua,Aqua,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsHotDenim1,283,11437,ym3PWLnmFQcWyJ4d4
denim cutoffs,,,Navy blue,No,1120,280,51,Blue,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; vacation,5,No,For sale,1.0.0,Yes,BottomsTexPantsHotDenim2,283,11438,ypCqhyLDBAuqh4fbt
denim painter's pants,,,Navy blue,No,1560,390,51,Blue,Blue,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideDenim0,305,4326,ceiiX7GP8z5jcbuTD
denim painter's pants,,,White,No,1560,390,51,White,White,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Summer,Free,Simple,Simple,everyday; outdoorsy,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideDenim4,305,11444,fjFfcnuP6AspciSsy
denim painter's pants,,,Black,No,1560,390,51,Black,Black,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Simple,Simple,everyday; outdoorsy,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideDenim3,305,11443,Hjej972wpF6ACEpwh
denim painter's pants,,,Light blue,No,1560,390,51,Aqua,Aqua,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideDenim1,305,11441,HzSnkzELNBWK4yCPF
denim painter's pants,,,Blue,No,1560,390,51,Blue,Blue,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,5,No,For sale,1.0.0,Yes,BottomsTexPantsWideDenim2,305,11442,RDTrkZNQcQfic5BjR
denim pants,,,Blue,No,1120,280,51,Blue,Brown,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDenim0,17,2403,DpJvPcpkWgRqisKcL
denim pants,,,White,No,1120,280,51,White,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Summer,Free,Simple,Simple,everyday; outdoorsy,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDenim4,17,9011,sH4QKboThjrZCQN6w
denim pants,,,Black,No,1120,280,51,Black,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDenim3,17,4188,QgsJKasays7kidmWx
denim pants,,,Light blue,No,1120,280,51,Aqua,Brown,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDenim1,17,4186,izYciEGnwPJ7Erg3p
denim pants,,,Navy blue,No,1120,280,51,Blue,Brown,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; outdoorsy,5,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDenim2,17,4187,zSsve7gJc6zCaLnpW
denim skirt,,,Blue,No,1120,280,51,Blue,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; vacation,1,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDenim0,265,4246,vfhfZyEpu3Mcf2wAy
denim skirt,,,White,No,1120,280,51,White,White,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; vacation,2,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDenim4,265,11433,KSAGPGrfmWBy6pigt
denim skirt,,,Black,No,1120,280,51,Black,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Womanly,Simple,Simple,everyday; vacation,3,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDenim3,265,11432,2NZnFeDdBNbi8GZSj
denim skirt,,,Light blue,No,1120,280,51,Aqua,Aqua,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; vacation,4,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDenim1,265,11430,498nbZBktiBQLfwKp
denim skirt,,,Navy blue,No,1120,280,51,Blue,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Simple,Simple,everyday; vacation,5,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDenim2,265,11431,KtBuYGSet8Encdqvy
diaper,,,Light blue,No,400,100,51,Aqua,Aqua,1x1,360,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Simple,Cute,everyday; comfy,1,No,For sale,2.0.0,Yes,BottomsTexPantsHotDiapers0,1253,12967,agi4xroo4Bu3pXfR6
diaper,,,Pink,No,400,100,51,Pink,Pink,1x1,360,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Simple,Cute,everyday; comfy,2,No,For sale,2.0.0,Yes,BottomsTexPantsHotDiapers1,1253,14682,76pAYyK4Rw5F2wYpR
diaper,,,Cream,No,400,100,51,Beige,Beige,1x1,360,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Simple,Cute,everyday; comfy,3,No,For sale,2.0.0,Yes,BottomsTexPantsHotDiapers2,1253,14683,agnZJncbxrNRAuF3J
diaper,,,Black,No,400,100,51,Black,Black,1x1,360,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Simple,Cute,everyday; comfy,4,No,For sale,2.0.0,Yes,BottomsTexPantsHotDiapers3,1253,14684,MyzHb5wc67W6f3t9i
dotted shorts,,,Gray,No,980,245,51,Gray,Yellow,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Cute,Gorgeous,party; comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHotDotgold1,427,8915,Ps3tCz2qEf8e7K4Jq
dotted shorts,,,Black,No,980,245,51,Black,Brown,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Cute,Gorgeous,party; comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHotDotgold0,427,4523,HuouSMhXorBsF2tf9
down pants,,,White,No,1120,280,51,White,White,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Active,Simple,everyday; outdoorsy,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDown3,274,11265,4LAK548pbxr8HzPnb
down pants,,,Black,No,1120,280,51,Black,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Active,Simple,everyday; outdoorsy,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDown1,274,11263,z233kJawJeJET3qa8
down pants,,,Red,No,1120,280,51,Red,Red,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,everyday; outdoorsy,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDown2,274,11264,y7GbDiW9p3uWGhmFE
down pants,,,Orange,No,1120,280,51,Orange,Orange,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,everyday; outdoorsy,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDown6,274,11268,AMTdn9MsNLKpDEWx2
down pants,,,Yellow,No,1120,280,51,Yellow,Yellow,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,everyday; outdoorsy,5,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDown5,274,11267,ndGsiwDgZcpGP69rL
down pants,,,Lime,No,1120,280,51,Green,Green,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,everyday; outdoorsy,6,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDown7,274,11269,fu6ZGqKNMtZQyYzq7
down pants,,,Green,No,1120,280,51,Green,Green,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,everyday; outdoorsy,7,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDown4,274,11266,ezyQsKqbiFkxN33yb
down pants,,,Blue,No,1120,280,51,Blue,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Active,Simple,everyday; outdoorsy,8,No,For sale,1.0.0,Yes,BottomsTexPantsNormalDown0,274,4256,FzsL6Xz7obxkJrytM
down skirt,,,White,No,1040,260,51,White,White,1x1,940,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Womanly,Active,Simple,everyday; outdoorsy,1,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDown3,280,11330,7X4aN5KCzFXWL8P9s
down skirt,,,Black,No,1040,260,51,Black,Black,1x1,940,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Womanly,Active,Simple,everyday; outdoorsy,2,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDown1,280,11328,dBkF3Zf6oWLg3Gt4y
down skirt,,,Red,No,1040,260,51,Red,Red,1x1,940,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Womanly,Active,Simple,everyday; outdoorsy,3,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDown2,280,11329,QCezqDHXCah3TBZaz
down skirt,,,Orange,No,1040,260,51,Orange,Orange,1x1,940,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Womanly,Active,Simple,everyday; outdoorsy,4,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDown6,280,11333,6oMwW9rekLGpZTvWq
down skirt,,,Yellow,No,1040,260,51,Yellow,Yellow,1x1,940,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Womanly,Active,Simple,everyday; outdoorsy,5,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDown5,280,11332,tvwaCKBZWKXPgnYk6
down skirt,,,Lime,No,1040,260,51,Green,Green,1x1,940,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Womanly,Active,Simple,everyday; outdoorsy,6,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDown7,280,11334,KAqonXaQTynmzJpM6
down skirt,,,Green,No,1040,260,51,Green,Green,1x1,940,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Womanly,Active,Simple,everyday; outdoorsy,7,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDown4,280,11331,Hx5JtwDLQhPrihaYM
down skirt,,,Blue,No,1040,260,51,Blue,Blue,1x1,940,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Womanly,Active,Simple,everyday; outdoorsy,8,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxDown0,280,4266,3wL2E3cZSa4aRkHGz
draped skirt,,,Gray,No,1820,455,51,Black,White,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Autumn,NA,Womanly,Simple,Cute,everyday; comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDrape3,412,11658,7Cq9eFLxn57JAcrTo
draped skirt,,,Red,No,1820,455,51,Red,White,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Autumn,NA,Womanly,Simple,Cute,everyday; comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDrape0,412,4505,yZoqHMZqpbCWxRupR
draped skirt,,,Pink,No,1820,455,51,Pink,White,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Autumn,NA,Womanly,Simple,Cute,everyday; comfy; vacation,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDrape5,412,11660,QEXkG9fkbrQw7d44e
draped skirt,,,Orange,No,1820,455,51,Orange,White,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Autumn,NA,Womanly,Simple,Cute,everyday; comfy; vacation,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDrape4,412,11659,wd9z4LFNDH8LaF3JD
draped skirt,,,Green,No,1820,455,51,Green,White,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Autumn,NA,Womanly,Simple,Cute,everyday; comfy; vacation,5,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDrape1,412,11656,DM6hBScxAq4ebriqJ
draped skirt,,,Light blue,No,1820,455,51,Aqua,White,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Autumn,NA,Womanly,Simple,Cute,everyday; comfy; vacation,6,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDrape7,412,11662,NJWeNW7PagKY9xcTv
draped skirt,,,Blue,No,1820,455,51,Blue,White,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Autumn,NA,Womanly,Simple,Cute,everyday; comfy; vacation,7,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDrape2,412,11657,zNjaggXwY25wcX5dF
draped skirt,,,Purple,No,1820,455,51,Purple,White,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Autumn,NA,Womanly,Simple,Cute,everyday; comfy; vacation,8,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDrape6,412,11661,m648ufsymAXe5gCT2
dreamy pants,,,Pink,No,1440,360,51,Pink,Purple,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Cute,Cute,fairy tale; comfy,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideYumekawa0,907,5923,qxz4uFbtDijhELoSY
dreamy pants,,,Yellow,No,1440,360,51,Yellow,Purple,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Cute,Cute,fairy tale; comfy,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideYumekawa2,907,9195,2T8YtpzT8Q9JEer7j
dreamy pants,,,Green,No,1440,360,51,Green,Purple,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Cute,Cute,fairy tale; comfy,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideYumekawa1,907,9194,MTyieKigAqK73aGWS
dreamy pants,,,Blue,No,1440,360,51,Blue,Purple,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Cute,Cute,fairy tale; comfy,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideYumekawa3,907,9196,tqtyCzjYMSQyFc9s6
dress pants,,,Berry red,No,1300,325,51,Red,Black,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; formal,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideSchool3,160,11406,hGGMn4vHorqBCaPbT
dress pants,,,Green,No,1300,325,51,Green,Black,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; formal,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideSchool0,160,3405,YB8iwLz2z8nhBcNXR
dress pants,,,Navy blue,No,1300,325,51,Blue,Black,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; formal,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideSchool1,160,11404,jjGzTyNa4ZaLdqJz7
dress pants,,,Beige,No,1300,325,51,Beige,Black,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; formal,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideSchool2,160,11405,BZRAPb4eYcA6kcHei
elephant-print pants,,,Black,No,1100,275,51,Black,Gray,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,NA,Free,Simple,Cool,comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideThail5,862,9188,H2GKWBafcBg2xpnAv
elephant-print pants,,,Red,No,1100,275,51,Red,Beige,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,NA,Free,Simple,Cool,comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideThail0,862,5735,TptfethckFaEv2umX
elephant-print pants,,,Orange,No,1100,275,51,Orange,Beige,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,NA,Free,Simple,Cool,comfy; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideThail2,862,9185,H3xYakEHJu4PDqqBv
elephant-print pants,,,Green,No,1100,275,51,Green,Beige,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,NA,Free,Simple,Cool,comfy; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideThail3,862,9186,adfKNMuuNk5hnokLz
elephant-print pants,,,Blue,No,1100,275,51,Blue,Aqua,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,NA,Free,Simple,Cool,comfy; vacation,5,No,For sale,1.0.0,Yes,BottomsTexPantsWideThail1,862,9184,vRpzBD9yEctZm3Ypg
